GEOID,Area (sq miles)
06067009406,6.223209923551967e-09
06065043227,1.6859524054056202e-10
06065043228,6.063462741313535e-11
06065043229,1.0742638320463497e-10
06065048300,7.560752355214232e-11
06037535607,3.544271814671128e-11
06037536102,1.1574885694980848e-10
06037540000,5.511929343628889e-11
06037540101,4.715439305019101e-11
06037540102,4.707709787644134e-11
06065048700,2.2162670656370127e-10
06065049400,3.4794155038609805e-10
06065049800,3.4824654633202825e-10
06037540202,2.8500124710426598e-11
06037540203,3.3927079150587636e-11
06067000200,6.031881081080204e-11
06067000300,5.711168436294485e-11
06067000400,3.880739826254707e-11
06075011901,2.4602100386105987e-12
06037551700,4.88257615830161e-11
06037551900,5.90486779922808e-11
06037552100,5.5019237644785116e-11
06037552200,6.354840424710789e-11
06067001800,6.853611158300751e-11
06067001900,4.411069768339047e-11
06067002000,4.122816660232483e-11
06067008137,4.346053822393757e-11
06067005102,1.232932592664452e-10
06067007423,3.946811949806057e-11
06111007610,7.689869575288811e-11
06111007611,8.643385289574156e-11
06037600912,4.087049015443477e-11
06037601001,3.329379111968573e-11
06037601100,2.4121025289577573e-11
06037601211,2.183576698841159e-11
06037601212,2.2032554054052438e-11
06037601301,2.3145843436292223e-11
06067008905,6.445255038610468e-11
06067009307,1.0313390308880053e-10
06067004201,7.568954903474244e-11
06111008700,6.870928281853305e-11
06111008800,4.765062451738115e-11
06111008900,2.260028494209758e-11
06111009100,1.4122234015444678e-10
06037601302,4.5937289575301793e-11
06037601401,5.92421864864853e-11
06067000600,1.6219568918912535e-11
06067000700,2.050920617760585e-11
06067000800,2.3057700965262828e-11
06067001300,3.1632931274134586e-11
06067001400,3.169154555983906e-11
06067001500,6.968992490349716e-11
06053001802,5.832640482626998e-11
06053000502,1.103939615830365e-10
06053000501,1.991769247103325e-11
06053980000,1.5193742857143434e-10
06053010505,3.371135907335951e-11
06053011204,9.52440331293431e-09
06053014202,4.0187885714281076e-11
06053014201,6.059053957530677e-11
06067007602,9.945835308880321e-11
06067005508,3.890812432431589e-11
06067003600,5.063354131273862e-11
06067008912,8.067949613897511e-11
06053010607,1.7280273552119474e-11
06037540300,5.767629150579722e-11
06037540400,1.2786323359071448e-11
06037540501,5.468778667952726e-11
06037540600,3.527907760617829e-11
06037540700,4.3478254247100267e-11
06067007415,6.141340193051221e-11
06067008140,6.609432509651763e-11
06067008008,1.2103381447877034e-10
06067009110,2.417716930501931e-11
06067003501,4.778382567567399e-11
06037540901,4.380644710424386e-11
06037540902,9.470397413126821e-11
06075012901,7.144429150579519e-12
06075015802,6.742056949809266e-12
06065045110,6.249860965251469e-11
06085508900,3.589008996139812e-11
06037273700,2.6010017953660153e-11
06037273800,2.7940159845579023e-11
06085512019,4.2304286872585814e-11
06085512021,6.313920289575385e-11
06067006004,5.1774156949814805e-11
06067007906,7.634783880306461e-11
06067009314,2.066493932432666e-10
06067008207,1.4797290849417792e-10
06067009501,2.707632837065646e-09
06067009403,3.3813516843629345e-09
06037274100,2.36598422779904e-11
06037552400,3.508482432431645e-11
06037552602,5.17261291505642e-11
06083002211,3.4064221061771656e-10
06067009007,3.951753474905263e-11
06067009008,5.777322548262421e-11
06067009106,6.990294652508171e-11
06067009103,7.543210733588484e-11
06085512022,4.027795656370971e-11
06067009323,1.5104915579149805e-10
06067009107,9.457443127413189e-11
06067009601,2.4642600694979724e-10
06067009608,1.5189093918918749e-10
06067007903,1.0171669324325312e-10
06067005506,5.1946933011572314e-11
06065042514,3.695974555984962e-11
06085509102,1.230265843629336e-10
06097154202,7.5946766333976e-09
06097150305,1.3069272876447307e-10
06097151601,2.1810444208494094e-09
06075031301,1.781781351352153e-11
06075031302,2.7087407722008397e-11
06075032601,1.648951505792142e-11
06065042515,5.099218416987661e-11
06065042517,3.5509775096533814e-11
06065042513,4.3468891119687644e-11
06065042518,3.751794073358196e-11
06065042519,3.585880424711103e-11
06085510002,7.516949613900206e-11
06085510100,7.94738888030887e-11
06075032902,1.991816042470178e-11
06075047802,1.3403463320452113e-11
06075012301,3.6388015444080905e-12
06085503312,5.915768129343507e-10
06085505100,2.7357737104247775e-10
06085507205,1.32460342857137e-10
06085508800,2.730822084942325e-11
06071008714,9.891919285714729e-11
06071007307,8.490055725868809e-10
06071006501,8.613221389960773e-11
06071006502,6.246696911196482e-11
06071006303,4.554307741312895e-11
06071005601,4.59117652509692e-11
06071005602,2.3259585714283692e-11
06071002046,1.4227995752894648e-10
06071002047,6.778061042472588e-11
06071002610,2.945613281854357e-11
06071002611,1.5174512567567542e-10
06071002048,5.907086061775167e-11
06071002051,5.551001949806852e-11
06071002049,1.732818378378289e-11
06071002050,4.8006271428567436e-11
06071002503,4.874681640927832e-11
06071002504,4.9067762355200925e-11
06071002405,5.691474324323792e-11
06071001909,2.661190990347532e-10
06071000305,2.079441698841709e-11
06071000120,1.4195352953669107e-10
06071011601,6.220591770270199e-10
06071009502,1.2604427548262277e-10
06071011801,2.55257985559843e-09
06071001907,6.850628525096744e-10
06071011802,3.3418179637066492e-09
06071009501,7.934701196911651e-11
06071009915,2.255468166022939e-10
06071009726,2.4486101138997183e-10
06071009722,1.8562206177605824e-10
06071009723,3.577596166023025e-10
06071009918,8.28196416988296e-11
06071009917,1.2612388513512824e-10
06071009916,1.5341174478765665e-10
06071010027,1.1086332934360267e-10
06071010039,1.2669440694981663e-10
06071009725,3.225158276061728e-10
06071009727,9.359801583011176e-11
06071010036,1.621251198841722e-10
06071010037,2.9466310038612553e-10
06071011408,2.2117628146718473e-10
06071010030,2.0995796003861223e-10
06071008004,8.537061061775213e-11
06071002039,1.8754597355212593e-10
06071002042,1.9886740772200043e-10
06071000307,4.946505038611308e-11
06071010040,6.10162326254824e-11
06071009724,2.0003729401543908e-10
06071009914,1.0372997625483867e-10
06071009720,4.2390873745168817e-11
06071007905,1.1891352200772296e-10
06071009133,5.794628242857108e-09
06071009130,6.18222140926656e-11
06071009129,4.623849895752798e-10
06071007412,9.043395405406746e-11
06071007411,5.715950868726827e-11
06071009123,8.763764409266456e-10
06071009122,1.7607591038610218e-09
06065040403,1.9141218127413089e-10
06065040501,1.9259363610038585e-10
06065040503,1.4849713416990061e-10
06065040603,1.2132798783784325e-10
06071007202,2.878042345559861e-10
06071008405,7.609062181468408e-11
06071007201,6.715316640926382e-11
06071005102,6.946588725868265e-11
06071004902,1.0909007490347861e-10
06071007112,3.4903260424707257e-11
06071007111,6.39525440154453e-11
06071004901,7.467330386100471e-11
06071004511,6.034853378377332e-11
06071005501,2.294637722009094e-11
06071005502,4.3559353861000516e-11
06071003201,4.8904342278001374e-11
06071003202,4.883504710424924e-11
06071002707,5.661472857142826e-11
06071002309,5.042066525096302e-11
06071002608,3.2524856158303544e-10
06071002609,4.832161650578934e-10
06071002043,1.339763069498096e-10
06071002045,4.5708203474900926e-11
06071002313,7.583497683398039e-11
06071000308,2.93888320463285e-11
06071000306,8.08966027026926e-11
06071001908,5.508874345559744e-10
06071006304,5.2367260038611334e-11
06071009132,5.036133210424563e-10
06071006101,9.945709710425127e-11
06071001910,4.843301777992149e-10
06071012201,1.3994110752893696e-10
06071001911,6.729647490350469e-11
06071002112,3.435928706563983e-10
06071002111,1.3140240154438893e-10
06071012202,2.7396558899613845e-10
06071000119,7.922458552123153e-11
06071006102,6.514825057914849e-11
06071009128,2.9510994459458704e-10
06071009127,1.0322863822394076e-10
06071005101,1.202878503860936e-10
06071011602,1.311060756837838e-07
06071009126,8.285746540540735e-10
06071009134,1.7989116205212377e-08
06065040604,1.429237364864848e-10
06065040605,8.352407065637776e-11
06067008122,1.0010670714287487e-10
06071010031,1.3741164729729483e-10
06071009718,1.7341757374516286e-10
06071009131,2.474196942084977e-10
06071009137,6.924786718147577e-11
06071009135,7.335840092664067e-10
06071009136,7.29914485521258e-10
06071009138,1.1826365559846358e-10
06071009139,1.4851102644787094e-10
06071009125,8.67790652509648e-11
06071009124,9.86648434362803e-11
06071008715,5.564840376447812e-10
06071008716,1.5470883803089175e-10
06071008713,1.5405872606175757e-10
06071008712,4.4872839208495327e-10
06071008501,1.8722339305018607e-10
06085512023,3.721764613899302e-11
06071008502,8.154370963320722e-10
06071008406,2.1530548590733977e-10
06071008201,3.768513494208008e-11
06071010041,3.076897140926565e-10
06071010042,4.156888841698742e-10
06071009120,1.941385847683383e-09
06071010434,3.1222525714284516e-10
06071010433,1.9790354247105266e-10
06071008202,5.1384021814683926e-11
06071008003,4.861532625481145e-11
06071007605,2.973017277991954e-11
06071007606,6.832572239382164e-11
06071002406,9.032048088802111e-11
06071002403,9.95132397683454e-11
06071002404,4.904146023166463e-11
06067008129,4.553998822394592e-11
06067008130,6.807195482626281e-11
06071007002,5.97441069497956e-11
06071007001,3.398067142857057e-11
06071002709,5.149335532818321e-10
06071010029,2.284644335907543e-10
06071010028,3.5630120501931854e-10
06071010035,9.901069440154409e-11
06071009721,1.5119809633203779e-10
06071010033,5.5037674324329084e-11
06071009800,1.2706787567566405e-10
06071009121,1.2090715959459578e-09
06071002044,7.911769382239741e-11
06071002041,2.74867760810817e-10
06071000122,1.1633954708494545e-09
06071010425,1.313322447401543e-07
06071002040,1.1440972432430091e-10
06071002314,1.559827611969013e-10
06071002708,9.35625098455635e-11
06071010038,9.751444111969387e-11
06071002308,1.6680536544400705e-10
06071002311,5.1291168918921076e-11
06071002310,5.835961833977178e-11
06071002312,1.2519868996138504e-10
06071010034,2.106931862741306e-09
06071002315,9.669078069499558e-11
06071010426,3.4381641088803494e-09
06071010436,4.996754287644869e-09
06071010427,1.8523553803087865e-10
06071010428,1.8536934405405432e-09
06071010905,3.1319946455598577e-09
06071010906,2.1982365637064874e-10
06071012105,1.4780810538803158e-08
06071012106,3.48484190179535e-08
06071010435,5.953558751158227e-09
06071010431,6.15182271621623e-09
06071011406,9.072387779922632e-11
06071000121,9.011510262547668e-10
06071010432,1.2672374271621558e-08
06071010429,5.754446667953265e-10
06071010430,4.6347845366798664e-10
06071011407,1.5395964768339715e-10
06071008711,1.8187710861003069e-09
06071007308,2.8082172413127176e-10
06071011405,2.6770804362935467e-10
06071011004,1.3852577644788116e-10
06071011003,1.9869241119691538e-10
06071010903,2.892784247104365e-10
06071007906,3.403657851351382e-10
06071010904,2.3165822490346242e-10
06071010805,7.713338479343573e-09
06071010806,4.734045832046234e-10
06071010032,1.8224802084941557e-10
06071004512,2.196931001930683e-10
06071009719,6.445739405405417e-10
06037221500,1.4350330888030179e-11
06037221710,1.236244111969218e-11
06037221900,1.5453469884169953e-11
06037222100,1.8050766409267717e-11
06037222200,1.8162074517384587e-11
06037222500,2.458931563705985e-11
06037222700,3.0973746525093944e-11
06071010019,3.4443839555985924e-10
06071000401,2.2555251776060342e-10
06071005800,6.288610791506938e-11
06071008708,1.3321671872583916e-10
06037224010,3.130049478764589e-11
06037224020,4.6447560617763496e-11
06037234600,4.912155521235809e-11
06037234700,2.795469729729963e-11
06037235100,4.4507256563708604e-11
06037265100,8.90713494208499e-11
06037265301,6.01752424710339e-11
06037265303,5.580489382232489e-12
06037265304,4.938983976836868e-12
06037265410,2.6791530888036826e-11
06071010014,1.4963443513515424e-10
06071011900,1.3677676644208456e-08
06067009105,3.5007031274125854e-11
06067009404,7.162143136293406e-09
06017030402,4.393036297297438e-10
06017031405,1.1310217303088744e-09
06017031406,3.176624455405404e-09
06113010902,7.745864845559275e-11
06003010000,7.685107986370688e-08
06113011001,9.178726563706174e-11
06037237720,1.2249206949805696e-11
06037237800,3.6639710038617996e-11
06037238000,6.264087065638755e-11
06037238100,3.704941196910409e-11
06037238200,3.86643341698839e-11
06037238310,1.4954651737459864e-11
06037238320,1.7635820270261145e-11
06037238400,4.901408494207718e-11
06037239320,1.3073571042456306e-11
06037211000,1.0017855424709567e-10
06037211310,5.427676640932044e-12
06037211410,1.021138590733727e-11
06037211500,3.427892007723107e-11
06037211701,2.456597876447954e-11
06037211910,5.20221756756157e-12
06037212202,7.784345366797607e-12
06037212204,8.037832046331037e-12
06037212304,7.754692857149187e-12
06037212306,6.104902509655114e-12
06037212420,5.408493243240098e-12
06037212610,1.3466019884163149e-11
06037212620,1.0881499806948343e-11
06065040702,1.1754118764479102e-10
06037212800,2.9454011389944206e-11
06037212900,1.4085074131278749e-11
06037213100,2.0246227220071393e-11
06065045207,7.587006370653748e-11
06067008124,9.73340401544247e-11
06067008125,1.022907967181667e-10
06067008127,9.284378571427419e-11
06113011002,6.412790482624799e-11
06113011101,5.23597225868727e-11
06113011103,5.179100154440482e-11
06065041001,1.8468934942080895e-11
06037224200,1.3879180115820511e-11
06037224320,1.0960807335921781e-11
06037224420,1.3518305019302758e-11
06113010201,1.3011718552122244e-10
06113011203,5.127008841699771e-11
06113011204,1.0244629594596067e-10
06037224600,2.7094223938224393e-11
06037265420,2.7556026833975048e-11
06037267800,4.339338841698882e-11
06037267600,4.798545907336963e-11
06037267700,3.070782586872062e-11
06099002904,3.186063909266262e-10
06015990000,1.9012005326255138e-08
06037235201,2.458128359073728e-11
06037235202,3.2074337451736356e-11
06065042210,5.0757120270286835e-11
06065042402,1.1164106274129987e-10
06105000102,4.810146295038616e-08
06105000101,6.146109094633211e-08
06065042403,7.434675463318318e-11
06065042404,3.836766100386987e-11
06037269800,1.760509015444155e-11
06113010203,4.391785480695146e-10
06113010204,7.547880424709813e-11
06065042708,9.812256602315798e-11
06065044907,4.956663725867854e-11
06065045704,2.68182384169853e-11
06113010509,4.183084999999444e-11
06065031001,7.473243416988452e-11
06065031002,4.627067953667079e-11
06065040703,1.6383036756754462e-10
06067008128,4.024316795369513e-11
06065041002,3.849980057915603e-11
06067008131,1.1657510714287164e-10
06081600800,2.336221100386109e-11
06081600900,9.05066752895698e-11
06113010510,1.8492401293434813e-10
06095250300,4.3537494980693405e-11
06067008132,7.865335810810177e-11
06067008133,3.6118200386088705e-11
06067008134,6.518075019305367e-11
06037226410,1.0646226254819443e-11
06037227020,1.658560694979889e-11
06037228100,3.7807051737440047e-11
06037228210,1.548849343629641e-11
06037228220,1.3798977606179527e-11
06037228310,2.0586533397677437e-11
06037228320,1.26998918918887e-11
06037228420,1.0452388030890114e-11
06037228710,1.5251267567566814e-11
06037228720,1.522727702702757e-11
06037269000,8.650219826253677e-11
06037269100,3.164088474903847e-11
06037269300,8.325094285714037e-11
06037269500,5.217948725868484e-11
06037269700,3.3833614092663616e-11
06037228800,3.181760907336163e-11
06037228900,1.9421413899608903e-11
06037229100,1.7896991505787795e-11
06067009609,5.631928957529378e-11
06067009610,7.442887741312893e-11
06113010602,8.322621718147111e-11
06067002600,3.740810772201147e-11
06037237710,1.628201563707241e-11
06037239330,3.689662084941842e-11
06037240700,4.4978006370664526e-11
06037240800,2.4038295173743446e-11
06037241110,1.8321690347496314e-11
06037241120,2.4987959652500854e-11
06065042520,5.599309922779254e-11
06065042709,2.1238528861004996e-10
06037241400,2.166688320463872e-11
06065042711,1.7260657393824118e-10
06065042714,9.606570115830041e-11
06065045209,7.620210772200955e-11
06067008135,5.563840347489654e-11
06081601000,1.6380554555985691e-10
06067008136,5.884389324324633e-11
06067008138,7.223589498069312e-11
06067008139,5.3368629922768275e-11
06067008141,8.387374305018686e-11
06067008142,6.011011891892019e-11
06067008143,9.621204324324353e-11
06067008144,5.6183227027038184e-11
06037262302,1.1552631428571947e-10
06037229200,1.6791550193058857e-11
06037229300,1.8948666988415542e-11
06037229410,2.0435315444018193e-11
06037229420,2.200751447875779e-11
06037231100,3.36917287644695e-11
06037231210,1.2084509459460357e-11
06037231220,3.637145965252351e-11
06037231400,2.3402835135146348e-11
06037231710,1.2200410231657449e-11
06065043003,6.560105752896239e-11
06065043211,9.608582702703747e-11
06065043220,6.664015482624958e-11
06065043304,4.041383506177553e-09
06065043306,7.235017760618414e-11
06065043307,1.3700422722007294e-10
06099003610,9.466184633203383e-11
06099003611,5.2711444015463926e-11
06099003501,3.260871704633464e-10
06099003502,3.4566646718148846e-10
06099000405,1.0104502169883951e-09
06099000913,1.0328223822392855e-10
06099002506,1.5302838301156255e-10
06065044805,4.8537531081080803e-11
06001406601,2.951836583012087e-11
06001405402,1.1270472972973984e-11
06099000511,1.2779780250967995e-10
06099003003,3.572324880309005e-10
06099003608,4.4849212007727775e-10
06037240010,2.216000868725995e-11
06037240200,2.812370598456219e-11
06065045302,6.24781146718051e-11
06065045501,8.559428397685427e-11
06099000915,7.656886235524086e-11
06099003612,1.2193958166021734e-10
06099000205,2.6915816158299544e-10
06099002304,5.06072310810662e-11
06099003609,5.195350000001194e-11
06099000914,7.643299092666262e-11
06099000406,8.057348725867543e-11
06099002505,5.106121081081743e-11
06099002303,1.0849862046332868e-10
06037240500,3.05951517374504e-11
06099003607,3.344553760424646e-09
06099000407,5.940114482625473e-10
06099003203,3.3050363532816494e-10
06099003205,7.545666756759661e-11
06099003206,1.3001107664095046e-10
06099000512,4.578898320463481e-11
06099003204,6.721084015445109e-11
06099003004,3.0146299208494373e-10
06099000514,4.223404729729426e-11
06037270200,2.8804357142854972e-11
06037270300,3.681034131274574e-11
06037271100,3.0318621042468813e-11
06037271200,1.9767813127416883e-11
06037271300,5.541655714285881e-11
06037271400,4.3297888223936834e-11
06029005900,1.874574447490326e-09
06113010605,8.48318438223855e-11
06099000513,2.4453693281852006e-10
06099000204,1.5961863880307475e-10
06099002903,5.392437737451189e-10
06113010607,1.4116178957527516e-10
06081601700,4.8960528957534525e-11
06081601800,7.283131756756857e-11
06065042406,3.707896428572522e-11
06065042405,3.8068895366788685e-11
06113010701,8.255383552123995e-11
06113010703,5.2608759845540255e-11
06113010704,3.4201670077220125e-11
06065043308,3.650483185327847e-11
06065043309,4.571055463320161e-11
06065043310,6.279116988416782e-11
06065043311,4.800318378378068e-11
06065043312,5.479397162161245e-11
06065043313,5.380570984556932e-11
06065044806,4.870426042471001e-11
06001437102,3.428597702702209e-11
06001435601,3.730669305019368e-11
06067008145,1.355976281853218e-10
06067008203,2.446184579150598e-10
06067008204,1.0383017181466638e-10
06065044911,2.1015579208492808e-10
06067008510,1.5939218938222082e-10
06113010800,1.5554354806948484e-10
06113010901,7.8004684362933e-11
06067008206,1.1274910559846398e-10
06067008208,1.417092598455427e-10
06067008209,1.4170209826254337e-10
06037231800,1.9603628957519852e-11
06037232110,1.4318541891895558e-11
06065044916,9.736559555985674e-11
06065045502,6.034107393822557e-11
06067007301,5.11408203474908e-10
06067009637,8.653057084941597e-11
06067988300,1.5956717123552577e-10
06067007101,3.0593600312741117e-09
06067007105,7.721745482624604e-11
06067003203,3.929857142856131e-11
06067009326,5.433589766409578e-10
06067009330,2.361802222007726e-10
06071009709,2.9295495289576637e-10
06071010012,4.267853752895841e-10
06037232200,1.9703815444013504e-11
06067009611,7.671960231661506e-11
06067009614,8.973614285714168e-11
06067009616,8.641552471041901e-11
06071010010,4.1098987471041074e-10
06071010011,2.2587113861003434e-10
06071010016,2.255025225868739e-10
06037242700,3.822235945947545e-11
06037242100,1.730627162162288e-11
06005000201,7.3621919457529636e-09
06005000202,5.5259259395753344e-09
06037243100,2.2063018725871505e-11
06037261200,2.8636400521235074e-10
06065041809,1.0204070173743664e-10
06065041810,1.3246120501932037e-10
06065041812,4.902439613899615e-11
06065041813,6.729652953668182e-11
06065042407,4.881256814670869e-11
06065042408,5.111255965252141e-11
06065042409,5.867326698841273e-11
06065042410,8.991719343629689e-11
06065042411,5.047418455599251e-11
06001437701,1.9079261196910193e-11
06065043314,7.308119015444458e-11
06065043315,6.564581119690879e-11
06065043401,1.2184899440154519e-10
06065043403,3.65096330115787e-11
06065043404,4.452906814672004e-11
06053011202,1.4739484054054306e-10
06053013400,4.490994942084381e-11
06053010101,1.0704038131274356e-09
06065045703,1.1574385077221562e-10
06053000104,7.954305424708806e-11
06037311801,2.2884143436297933e-11
06053001300,3.598444478764985e-11
06067008210,2.4250908281854516e-10
06067008211,3.084469140926647e-10
06067008402,1.2924524227800393e-10
06067008403,1.1897250694981375e-10
06067008404,1.233238735521048e-10
06067009612,6.048987702702494e-11
06067009800,6.19083810733586e-09
06019000200,7.744372818533712e-11
06067009112,1.193221615830187e-10
06067009308,1.1540876023165578e-10
06065041905,3.030952065635693e-11
06053001400,4.8247270849422707e-11
06067009617,8.864770193050291e-11
06067009618,6.142704716216733e-10
06081611400,3.4942388204633553e-10
06081609603,2.352679459459533e-10
06037534403,1.218403223938781e-11
06065041906,5.460412779924555e-11
06065042010,4.127169050192919e-10
06065042505,1.35725803667946e-10
06103000100,1.2260311320057946e-07
06103000300,1.3595110604691116e-07
06103000400,1.1756609891698773e-08
06103000800,5.4127865864865696e-09
06081602300,5.280771855212731e-10
06081609602,3.920738822393837e-11
06081613000,1.8288380289573778e-10
06081603000,1.6411196312739878e-10
06081604500,6.408089459459165e-11
06081607600,5.1377000965243146e-11
06081611100,1.319847814671686e-10
06081607000,8.966383069498915e-11
06081604900,6.083961061776044e-11
06081610302,1.3188498476834207e-09
06081613400,1.7739563652509877e-09
06081602900,8.684601795368281e-11
06081602800,4.7238433590733474e-11
06081603200,2.4895351505789923e-10
06065042507,1.9639696216216646e-10
06065042508,4.8044866988412804e-11
06065042510,4.806963957528527e-11
06065043405,6.475525424709973e-11
06065043503,1.0155167509654234e-10
06065043506,1.831737449806982e-10
06037531602,1.6894946332044293e-11
06037219700,4.117533223939231e-11
06037221820,7.698812934365782e-12
06037242000,2.4350113320446877e-11
06037264000,7.042695579150795e-11
06053000200,6.39508171814765e-11
06053000300,4.778560656367707e-11
06053000400,9.768357471040599e-11
06103000600,5.785218795367139e-10
06077004308,3.0147920270269906e-11
06077004403,4.036508223938434e-11
06083000900,6.846345212354002e-11
06083001101,3.127323764478189e-11
06083001102,2.128866138996343e-11
06077005130,5.3160920463338856e-11
06077005208,7.80560733590676e-11
06113010608,8.464020675676275e-11
06065045706,1.042044364864927e-10
06053000800,3.987462586872293e-11
06083000501,8.953241532818686e-10
06083002010,9.268495965249634e-11
06083002809,8.089107741119678e-09
06083002808,1.1376057828185085e-09
06077002401,7.63689816602565e-11
06083000103,1.6310785055984457e-09
06083000502,1.1250526911197367e-10
06077004106,3.3511931036679385e-09
06083002907,1.70397146833978e-09
06077004307,6.338565173743965e-11
06083002006,1.6659923445945986e-08
06077004703,7.0000029343630215e-09
06077004704,1.2207842413127431e-08
06083002005,2.4157836698843545e-10
06083000600,1.5160818088802946e-10
06083001800,1.1487724099498115e-07
06083000700,8.56705569884168e-10
06083001500,1.2171812565637281e-09
06077002503,7.49144652509627e-11
06083001203,6.688299845559006e-11
06065031100,1.0911630019304847e-10
06065044702,6.134159247104542e-11
06065040806,1.0585788996140932e-10
06081613501,3.558660899034749e-09
06081609700,2.123511125482683e-10
06081609500,7.496709806949755e-11
06081604700,4.3503655405407017e-11
06081600300,8.639782548262213e-11
06081609601,9.481253552123498e-11
06081603300,3.148220542470962e-10
06081608001,2.3970292471040187e-11
06081605000,1.6140672625482444e-10
06065041201,9.729726544400775e-11
06065041202,4.686386602316878e-11
06053000900,6.448952528957517e-11
06081608900,2.408182766409227e-10
06081602700,7.11175787644841e-11
06081604200,6.871850463320562e-11
06065041203,3.23638339768275e-11
06065041403,8.601047104246835e-11
06065041404,5.127731486487271e-11
06067008501,3.843872179536478e-10
06067008504,2.5575505444018846e-10
06065043702,1.0460930077219612e-10
06065043703,4.953061891892073e-11
06077004105,3.742441575289483e-10
06077005131,3.055134405984523e-09
06077005132,3.6344792277994906e-11
06077005133,6.002236872585766e-11
06077005134,6.460303629344339e-11
06065043807,1.9320627837838178e-10
06065043900,1.1151714189188077e-10
06077005308,5.519177644787612e-11
06077004404,1.5552304555984705e-10
06019004409,1.1463183301156913e-10
06019004214,9.820805115830152e-11
06083002303,5.009208957528967e-11
06083002708,5.5271744015440714e-11
06083001601,1.5994486138996667e-10
06081601400,5.8046771235525165e-11
06017030706,3.0655196293432017e-10
06017030710,3.156333378378636e-10
06017031900,1.975106158571429e-08
06061022300,1.1420170934363054e-09
06067008512,1.598847519305362e-10
06013302006,5.743780355212524e-10
06013302005,1.41660201930486e-10
06013313204,6.729935766409336e-10
06083002906,1.65780971042446e-10
06083002909,9.638334189190276e-11
06083002913,8.162878861003747e-11
06083002914,6.769675038611061e-11
06077004502,6.672064884169523e-11
06083000101,1.4363714613899517e-10
06065046101,7.269046814670627e-11
06065046102,7.346037915057041e-11
06077005405,5.233753281854097e-11
06077005406,5.2779554440164936e-11
06077002402,5.831319169883649e-11
06077003217,2.9195644015440334e-11
06077002504,3.557811583009462e-11
06019005608,5.807327065636863e-11
06019005518,1.2289045405405257e-10
06019005520,1.0291398571431024e-10
06019005525,8.473854411197147e-10
06019005522,2.0196626177604142e-10
06019005524,1.0492432393824612e-10
06001450743,1.6876454189189116e-10
06001451404,6.606816196911094e-11
06083003001,1.5436526081080997e-10
06083003004,6.977183166023386e-11
06065031200,1.45511052509642e-10
06065031300,8.696675733591898e-11
06065040809,8.598804498068915e-11
06001403501,2.6465025289576672e-11
06065031401,8.524677548263126e-11
06065031402,8.481114942085123e-11
06065031501,9.834721235520712e-11
06079010504,4.0042092818530016e-10
06079010602,2.193413415058037e-10
06019003004,5.0894092084929356e-11
06019004213,4.5752490154436785e-11
06013313206,6.853699498069025e-11
06065041405,6.71068832046242e-11
06065041406,7.075517432431117e-11
06065041407,6.077598957530591e-11
06065041408,5.353557972973411e-11
06065041410,7.337818301159725e-11
06013338101,4.465385617760149e-11
06013338102,6.184290038610839e-11
06083000102,9.216189884169925e-11
06083002924,1.8197008301155937e-11
06083002926,1.2661810810812493e-11
06083002932,8.86947371602313e-09
06083003007,4.763571581081001e-10
06077005502,1.542952351544406e-08
06077003313,2.0083541119690707e-11
06001406500,2.9421986679532204e-11
06083002008,1.275370762548253e-10
06083002009,9.826087046332761e-11
06083002011,7.043722303088882e-10
06083002012,1.1953732953667466e-10
06067008907,6.159969729729418e-11
06067008908,8.858428764479598e-11
06067008909,1.1536086544402116e-10
06067008702,1.3265026370653894e-10
06065042512,6.035270000001455e-11
06077003216,3.7177551544402706e-11
06019005911,1.42825816409268e-10
06019005907,1.045773071428628e-10
06019006202,6.5276171177608e-10
06095250105,1.36699856949797e-10
06083003005,9.730937007722473e-11
06083001905,1.2305523453475003e-08
06083002205,4.2598898069487945e-11
06065044000,8.928429324324379e-11
06065044101,6.130664111969298e-11
06065044102,4.883871428572342e-11
06095250605,1.666983671814757e-10
06095250604,1.0515311776060533e-10
06095250103,8.013156389961318e-11
06095252311,3.182820164092678e-10
06065044103,2.8966007027025393e-10
06083002101,5.273369845559556e-11
06083002102,5.1528741505797395e-11
06019005516,9.238989942086034e-11
06019006502,5.649229202702973e-10
06083002103,1.0840260115828852e-10
06083002013,2.7547161679538496e-10
06013368002,2.6014567181466294e-11
06065046103,2.9446458938226815e-10
06047002500,2.042885844208494e-08
06077003312,2.2288158687271062e-11
06077003409,5.517793861004288e-11
06077004501,9.523297915057489e-11
06083002206,5.111357876448726e-11
06083002209,4.1860917567550775e-11
06083002210,1.0318695289576252e-10
06083002304,4.969758474902671e-11
06077005135,6.14578814285751e-10
06019006501,1.8416129891891602e-09
06007001702,1.3993028559845585e-09
06007001800,4.916360853281597e-10
06007002000,2.9097377992276704e-10
06007002300,3.1452358442084496e-09
06007003200,1.5911157971042188e-09
06007001500,1.433729890019308e-08
06007003400,1.6038201843630135e-09
06007002200,5.547619192471124e-09
06007003600,1.3400949938996172e-08
06007002700,5.414747928571555e-10
06065045103,8.605991905405213e-10
06065046404,3.9947703957525795e-10
06033000802,2.025547737451717e-10
06095252310,9.88061628957519e-10
06095252313,2.8384101737452596e-10
06095252312,6.438147027027238e-11
06095252611,3.748886370655346e-11
06095252911,1.6849876698842074e-10
06081601501,2.827385270269338e-11
06081601502,3.2197540347486786e-11
06081601603,4.662303803087823e-11
